name,lastCommitSHA,markdown_path,markdown_url,matched_filename_terms,matched_content_terms,agent_evidence
lionsoul2014/ip2region,5a401aaebbe26b80cf0702bcc1934f1a556c9cf7,README.md,https://github.com/lionsoul2014/ip2region/blob/5a401aaebbe26b80cf0702bcc1934f1a556c9cf7/README.md,readme,standard|design|develop,False
lionsoul2014/ip2region,5a401aaebbe26b80cf0702bcc1934f1a556c9cf7,binding/cangjie/README.md,https://github.com/lionsoul2014/ip2region/blob/5a401aaebbe26b80cf0702bcc1934f1a556c9cf7/binding/cangjie/README.md,readme,architecture,False
lionsoul2014/ip2region,5a401aaebbe26b80cf0702bcc1934f1a556c9cf7,binding/csharp/README.md,https://github.com/lionsoul2014/ip2region/blob/5a401aaebbe26b80cf0702bcc1934f1a556c9cf7/binding/csharp/README.md,readme,standard,False
openid/appauth-android,e5f51842fd1d3c7e49d9b6642e346f43f495dac8,CONTRIBUTING.md,https://github.com/openid/appauth-android/blob/e5f51842fd1d3c7e49d9b6642e346f43f495dac8/CONTRIBUTING.md,contributing,style|standard|architecture|design,False
openid/appauth-android,e5f51842fd1d3c7e49d9b6642e346f43f495dac8,README.md,https://github.com/openid/appauth-android/blob/e5f51842fd1d3c7e49d9b6642e346f43f495dac8/README.md,readme,style|standard|develop,False
openid/appauth-android,e5f51842fd1d3c7e49d9b6642e346f43f495dac8,app/README-Google.md,https://github.com/openid/appauth-android/blob/e5f51842fd1d3c7e49d9b6642e346f43f495dac8/app/README-Google.md,readme,develop,False
openid/appauth-android,e5f51842fd1d3c7e49d9b6642e346f43f495dac8,app/README-Okta.md,https://github.com/openid/appauth-android/blob/e5f51842fd1d3c7e49d9b6642e346f43f495dac8/app/README-Okta.md,readme,develop,False
openid/appauth-android,e5f51842fd1d3c7e49d9b6642e346f43f495dac8,app/README.md,https://github.com/openid/appauth-android/blob/e5f51842fd1d3c7e49d9b6642e346f43f495dac8/app/README.md,readme,develop,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/README.md,readme,rule|design,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-drl/drools-drl-parser/Developer_Notes.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-drl/drools-drl-parser/Developer_Notes.md,develop,guide|rule|design|develop,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-drlonyaml-parent/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-drlonyaml-parent/README.md,readme,rule,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-impact-analysis/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-impact-analysis/README.md,readme,rule,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-metric/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-metric/README.md,readme,rule|develop,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-model/drools-mvel-compiler/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-model/drools-mvel-compiler/README.md,readme,rule,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-mvel/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-mvel/README.md,readme,design,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-reliability/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-reliability/README.md,readme,develop,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-retediagram/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-retediagram/README.md,readme,rule,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-scenario-simulation/drools-scenario-simulation-backend/Developer_Guide.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-scenario-simulation/drools-scenario-simulation-backend/Developer_Guide.md,guide|develop,rule,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,drools-traits/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/drools-traits/README.md,readme,guide,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,efesto/EfestoDeveloperGuide.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/efesto/EfestoDeveloperGuide.md,guide|develop,style|guide|guideline|rule|architecture|design|develop,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,efesto/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/efesto/README.md,readme,style|guideline|rule|architecture|design,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-dmn/Developer_Guide.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-dmn/Developer_Guide.md,guide|develop,guide|guideline|rule|develop,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-dmn/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-dmn/README.md,readme,guideline|standard|rule|develop,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-dmn/kie-dmn-ruleset2dmn-parent/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-dmn/kie-dmn-ruleset2dmn-parent/README.md,readme,rule,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-dmn/kie-dmn-tck/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-dmn/kie-dmn-tck/README.md,readme,guide|convention,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-dmn/kie-dmn-xls2dmn-cli/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-dmn/kie-dmn-xls2dmn-cli/README.md,readme,convention,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-drl/Readme.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-drl/Readme.md,readme,rule,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-pmml-trusty/DesignOverview.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-pmml-trusty/DesignOverview.md,design,architecture|design,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-pmml-trusty/DeveloperGuide.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-pmml-trusty/DeveloperGuide.md,guide|develop,guide|standard|rule|architecture|design|develop,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,kie-pmml-trusty/kie-pmml-compiler/Readme.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/kie-pmml-trusty/kie-pmml-compiler/Readme.md,readme,convention|rule,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,script/ci/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/script/ci/README.md,readme,develop,False
apache/incubator-kie-drools,1b022f1d61ba2674d07739f01d6ddf91c37fcea3,script/ci/dep-graph-extractor/README.md,https://github.com/apache/incubator-kie-drools/blob/1b022f1d61ba2674d07739f01d6ddf91c37fcea3/script/ci/dep-graph-extractor/README.md,readme,standard,False
jetty/jetty.project,840a68d3316236f49ac06a5ad2be2e73d9632f4a,CONTRIBUTING.md,https://github.com/jetty/jetty.project/blob/840a68d3316236f49ac06a5ad2be2e73d9632f4a/CONTRIBUTING.md,contributing,guide|standard|develop,False
jetty/jetty.project,840a68d3316236f49ac06a5ad2be2e73d9632f4a,README.md,https://github.com/jetty/jetty.project/blob/840a68d3316236f49ac06a5ad2be2e73d9632f4a/README.md,readme,guide|develop,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,.github/copilot-instructions.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/.github/copilot-instructions.md,copilot-instructions,guideline|standard|architecture,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,.github/workflows/README-CI.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/.github/workflows/README-CI.md,readme,architecture|develop,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,CLAUDE.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/CLAUDE.md,claude,style|guideline|architecture,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,CONTRIBUTING.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/CONTRIBUTING.md,contributing,style|guide|guideline|architecture|develop,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/README.md,readme,style|guide,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,docs/CONVENTIONAL_COMMIT.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/docs/CONVENTIONAL_COMMIT.md,convention,style|guideline|convention|rule,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,plantuml-mcp-js/README-NPM.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/plantuml-mcp-js/README-NPM.md,readme,architecture,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,plantuml-mcp-js/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/plantuml-mcp-js/README.md,readme,architecture,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/README.md,readme,design,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/descdiagram/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/descdiagram/readme.md,readme,architecture,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/emoji/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/emoji/readme.md,readme,style,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/gantt/ngm/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/gantt/ngm/README.md,readme,design|develop,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/jcckit/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/jcckit/readme.md,readme,guide,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/json/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/json/readme.md,readme,architecture,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/klimt/color/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/klimt/color/readme.md,readme,develop,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/klimt/sprite/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/klimt/sprite/readme.md,readme,standard,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/openpdf/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/openpdf/readme.md,readme,style|standard|design,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/sequencediagram/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/sequencediagram/readme.md,readme,architecture,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/skin/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/skin/readme.md,readme,style,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/style/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/style/readme.md,readme,style,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/svek/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/svek/readme.md,readme,architecture,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/svg/parser/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/svg/parser/readme.md,readme,style|standard,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/swing/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/swing/readme.md,readme,guide,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/java/net/sourceforge/plantuml/tim/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/tim/readme.md,readme,architecture,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/resources/stdlib/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/resources/stdlib/README.md,readme,standard,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,src/main/resources/svg/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/resources/svg/README.md,readme,style|develop,False
plantuml/plantuml,085c1231d0b4bdce1ff769788c269bf38de3ff4e,tools/clide_stubs/openpdf/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/tools/clide_stubs/openpdf/README.md,readme,rule,False
papermc/velocity,00759e52790e85e148efc08adb7e7dd29e6c5110,CONTRIBUTING.md,https://github.com/papermc/velocity/blob/00759e52790e85e148efc08adb7e7dd29e6c5110/CONTRIBUTING.md,contributing,style|develop,False
papermc/velocity,00759e52790e85e148efc08adb7e7dd29e6c5110,README.md,https://github.com/papermc/velocity/blob/00759e52790e85e148efc08adb7e7dd29e6c5110/README.md,readme,design,False
logisim-evolution/logisim-evolution,7a0ab419d82884a99e276119ab01893b487ab87a,.github/CONTRIBUTING.md,https://github.com/logisim-evolution/logisim-evolution/blob/7a0ab419d82884a99e276119ab01893b487ab87a/.github/CONTRIBUTING.md,contributing,rule,False
logisim-evolution/logisim-evolution,7a0ab419d82884a99e276119ab01893b487ab87a,README.md,https://github.com/logisim-evolution/logisim-evolution/blob/7a0ab419d82884a99e276119ab01893b487ab87a/README.md,readme,standard|develop,False
logisim-evolution/logisim-evolution,7a0ab419d82884a99e276119ab01893b487ab87a,docs/developers.md,https://github.com/logisim-evolution/logisim-evolution/blob/7a0ab419d82884a99e276119ab01893b487ab87a/docs/developers.md,develop,style|develop,False
logisim-evolution/logisim-evolution,7a0ab419d82884a99e276119ab01893b487ab87a,docs/style.md,https://github.com/logisim-evolution/logisim-evolution/blob/7a0ab419d82884a99e276119ab01893b487ab87a/docs/style.md,style,style|rule|develop,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,CONTRIBUTING.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/CONTRIBUTING.md,contributing,style|guide|design,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,README.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/README.md,readme,style|guide|architecture|develop,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/cn/README.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/cn/README.md,readme,architecture|design,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/cn/design.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/cn/design.md,design,design,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/cn/dledger/deploy_guide.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/cn/dledger/deploy_guide.md,guide,design,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/Design_LoadBalancing.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/Design_LoadBalancing.md,design,design|develop,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/Design_Remoting.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/Design_Remoting.md,design,convention|design|develop,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/Design_Store.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/Design_Store.md,design,architecture|design,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/Design_Transaction.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/Design_Transaction.md,design,architecture|design,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/README.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/README.md,readme,guide|architecture|design|develop,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/architecture.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/architecture.md,architecture,architecture|design,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/controller/design.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/controller/design.md,design,architecture|design,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/design.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/design.md,design,architecture|design,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/msg_trace/user_guide.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/msg_trace/user_guide.md,guide,design,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,docs/en/proxy/deploy_guide.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/docs/en/proxy/deploy_guide.md,guide,guide,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,proxy/README.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/proxy/README.md,readme,guide|architecture,False
apache/rocketmq,51f9fcc49308f6ab6f779f97fdea075463056aeb,tieredstore/README.md,https://github.com/apache/rocketmq/blob/51f9fcc49308f6ab6f779f97fdea075463056aeb/tieredstore/README.md,readme,guideline|architecture|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,.codex/skills/audit-shardingsphere-design/references/design-smells.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/.codex/skills/audit-shardingsphere-design/references/design-smells.md,design,style|standard|rule|design|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,.codex/skills/audit-shardingsphere-design/references/spi-plugin-design.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/.codex/skills/audit-shardingsphere-design/references/spi-plugin-design.md,design,rule|design|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,.codex/skills/audit-shardingsphere-design/references/test-design.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/.codex/skills/audit-shardingsphere-design/references/test-design.md,design,standard|rule|design,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,AGENTS.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/AGENTS.md,agents,style|guide|convention|rule|architecture|design|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,CLAUDE.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/CLAUDE.md,claude,style|guide|guideline|standard|convention|rule|architecture|design|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,CONTRIBUTING.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/CONTRIBUTING.md,contributing,style|convention|design|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,README.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/README.md,readme,style|guide|guideline|standard|rule|architecture|design|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,README_ZH.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/README_ZH.md,readme,style|architecture|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_04_13_A_Practical_Guide_to_Apache_ShardingSphere's_HINT.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_04_13_A_Practical_Guide_to_Apache_ShardingSphere%27s_HINT.en.md,guide,guide|standard|rule|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_04_26_How_to_Use_ShardingSphere-Proxy_in_Real_Production_Scenarios_Your_Quick_Start_Guide.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_04_26_How_to_Use_ShardingSphere-Proxy_in_Real_Production_Scenarios_Your_Quick_Start_Guide.en.md,guide,guide|standard|rule|architecture|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_05_19_Apache_ShardingSphere_Enterprise_User_Case_Zhongshang_Huimin’s_Transaction_Middle_Platform_Architecture.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_05_19_Apache_ShardingSphere_Enterprise_User_Case_Zhongshang_Huimin%E2%80%99s_Transaction_Middle_Platform_Architecture.en.md,architecture,rule|architecture|design|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_05_24_Your_Guide_to_DistSQL_Cluster_Governance_Capability_Apache_ShardingSphere_Feature_Update.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_05_24_Your_Guide_to_DistSQL_Cluster_Governance_Capability_Apache_ShardingSphere_Feature_Update.en.md,guide,guide|standard|rule|architecture|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_06_08_How_does_Apache_ShardingSphere_standardize_and_format_code_We_use_Spotless.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_06_08_How_does_Apache_ShardingSphere_standardize_and_format_code_We_use_Spotless.en.md,standard,style|standard|rule|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_07_08_ShardingSphere-Proxy_Front-End_Protocol_Troubleshooting_Guide_and_Examples.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_07_08_ShardingSphere-Proxy_Front-End_Protocol_Troubleshooting_Guide_and_Examples.en.md,guide,guide|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_08_02_Book_Release_“A_Definitive_Guide_to_Apache_ShardingSphere”_is_Published_Internationally.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_08_02_Book_Release_%E2%80%9CA_Definitive_Guide_to_Apache_ShardingSphere%E2%80%9D_is_Published_Internationally.en.md,guide,guide|architecture|design|develop,False
apache/shardingsphere,ba53784e1721b9582ed00713797c9074b69c33a6,docs/blog/content/material/2022_11_15_Alibaba_Cloud’s_OpenSergo_&_ShardingSphere_release_database_governance_standard_for_microservices_-_combining_Database_Plus_and_Database_Mesh_concepts.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/blog/content/material/2022_11_15_Alibaba_Cloud%E2%80%99s_OpenSergo_%26_ShardingSphere_release_database_governance_standard_for_microservices_-_combining_Database_Plus_and_Database_Mesh_concepts.en.md,standard,standard|rule|architecture|design|develop,False
